OBJECTID,LOCNUM,SALESVOL,X,Y
1092,404465399,33984,-88.25559999999996,40.141600000000054
1093,404465400,36250,-88.95329999999994,40.5052000000001
1094,499264257,1359,-89.12899999999995,41.36320000000012
1095,404462092,35117,-87.85139999999996,41.174800000000054
1096,404462074,38186,-93.7791999999999,41.56100000000003
1097,404465372,31014,-93.7531999999999,41.59930000000006
1098,584594170,38767,-93.76759999999997,41.64680000000011
1099,460980527,38767,-93.6011,41.52620000000007
1100,404472155,53305,-93.69949999999997,41.62940000000005
1101,404476267,26168,-93.5042999999999,41.642000000000024
1102,404463590,39543,-93.57879999999994,41.70940000000011
1103,404476262,42644,-93.61019999999994,42.01930000000006
1104,404476266,38767,-94.15699999999998,42.50630000000014
1105,404476264,36829,-93.25239999999995,43.1498000000001
1106,404463588,29075,-91.60839999999992,41.69090000000006
1107,404465363,48459,-91.71749999999994,41.94400000000004
1108,404460114,58151,-91.65109999999997,42.036700000000096
1109,402303980,29075,-92.44429999999996,42.48160000000009
1110,225510445,38767,-92.32599999999995,42.465800000000094
1111,431088681,54942,-93.95459999999997,44.17290000000004
1112,974953572,22383,-93.24839999999993,44.08660000000007
1113,677365165,30523,-93.77279999999993,44.84100000000003
1114,491443560,81395,-93.60219999999997,44.828500000000055
1115,404478052,30523,-93.54309999999998,44.86150000000003
1116,424029795,30523,-93.50329999999998,44.91620000000006
1117,404459524,12209,-93.85819999999991,45.16510000000007
1118,644200842,27471,-93.52879999999998,45.045500000000104
1119,438040364,30523,-93.5553,45.19950000000004
1120,404472294,30523,-93.18599999999999,44.43380000000008
1121,404470035,30523,-93.2913,44.68380000000015
1122,404474392,813,-93.50139999999999,44.77630000000003
1123,404467719,40697,-93.37969999999996,44.742900000000084
1124,404463665,61046,-93.28959999999992,44.74870000000007
1125,533286266,52907,-93.21469999999997,44.72960000000005
1126,404467731,50872,-93.20599999999992,44.79130000000007
1127,404465463,30523,-93.17679999999993,44.726400000000126
1128,637554668,30523,-92.88859999999995,44.737100000000034
1129,404463666,61046,-93.42949999999993,44.854400000000076
1130,006404354,61046,-93.31139999999995,44.85990000000001
1131,850865908,76308,-93.32339999999992,44.87530000000012
1132,404467712,54942,-93.44699999999995,44.969800000000035
1133,404467711,61250,-93.45069999999996,45.0312000000001
1134,006201016,44767,-93.39119999999993,44.93710000000007
1135,404467728,37645,-93.34569999999994,44.93770000000006
1136,653372243,71221,-93.25039999999997,44.88630000000005
1137,439308889,30523,-93.18839999999994,44.91780000000007
1138,422388172,30523,-93.08769999999998,44.83740000000009
1139,006200984,76308,-93.07869999999997,44.89300000000007
1140,404476396,45785,-93.2358,44.9485000000001
1141,590049680,78343,-93.27399999999996,44.974900000000034
1142,436689303,30523,-93.23589999999992,44.98190000000003
1143,147904379,50872,-93.22839999999997,45.004100000000044
1144,404462130,61046,-93.15549999999992,44.954700000000045
1145,404463661,30523,-93.16339999999998,45.00630000000006
1146,206758864,40697,-93.47509999999991,45.13600000000006
1147,404465468,30523,-93.36459999999991,45.05240000000008
1148,404465471,20552,-93.37789999999994,45.091100000000026
1149,404460146,36628,-93.30729999999996,45.06560000000007
1150,404458844,30523,-93.38869999999997,45.172500000000056
1151,904313996,61046,-93.34970000000001,45.19490000000005
1152,404459523,1831,-93.31639999999994,45.21770000000006
1153,637274440,30523,-93.25109999999995,45.06600000000001
1154,713650423,30523,-93.20739999999996,45.0382000000001
1155,404460950,61046,-93.26839999999994,45.126900000000106
1156,404463662,20348,-93.14499999999997,45.05640000000005
1157,404470033,30523,-93.2327,45.16560000000001
1158,404478050,61046,-93.10499999999992,45.18420000000002
1159,404459147,26453,-92.9308,44.815200000000104
1160,404470041,30523,-93.02849999999991,44.949900000000056
1161,404470039,81395,-93.00730000000001,45.01160000000006
1162,404115010,30523,-92.91339999999997,44.94150000000008
1163,404462131,61046,-92.95969999999993,44.92680000000004
1164,404476402,30523,-92.94569999999996,44.996000000000066
1165,404476638,39523,-92.72459999999994,44.965100000000106
1166,404465469,30523,-93.06119999999996,45.050400000000046
1167,404476398,40697,-92.8389,45.03740000000011
1168,404470042,40697,-92.46459999999996,43.95410000000003
1169,404460947,81395,-92.50359999999995,44.06300000000006
1170,404474395,26453,-91.62079999999996,44.03190000000011
1171,404467958,29642,-91.19329999999997,43.87360000000011
1172,404476404,2034,-92.58469999999993,44.569000000000116
1173,404465660,49404,-91.43339999999995,44.78080000000003
1174,404467638,22656,-90.52459999999996,41.46950000000005
1175,404474246,1550,-90.52659999999999,41.57270000000005
1176,008815490,33921,-90.72239999999992,42.49060000000007
1177,404478285,19564,-89.48249999999993,43.01410000000009
1178,404474648,59285,-89.52499999999996,43.062200000000104
1179,404011402,29642,-89.45539999999994,43.074700000000135
1180,404479543,35571,-89.3067,43.11950000000008
1181,404474658,27666,-89.26799999999996,43.17060000000004
1182,404474288,679,-88.46469999999994,41.6626000000001
1183,666340047,22656,-88.36379999999997,41.79870000000003
1184,404472176,33984,-89.02779999999993,42.367200000000096
1185,404474263,56641,-88.98679999999996,42.26820000000002
1186,204573596,33984,-88.72529999999992,41.95550000000004
1187,404462094,1359,-88.19959999999999,41.542400000000114
1188,890714496,33984,-88.15409999999999,41.57670000000014
1189,428068201,33984,-88.20549999999993,41.64980000000005
1190,652232067,24922,-88.12299999999998,41.64000000000012
1191,573027935,18125,-88.00159999999993,41.64290000000003
1192,404467642,33984,-88.31959999999997,41.697600000000094
1193,404463599,45313,-88.20469999999996,41.770300000000155
1194,404476289,67969,-88.16869999999994,41.801700000000025
1195,404472181,56641,-88.34199999999994,41.8522000000001
1196,404476296,54375,-88.26339999999998,41.9211000000001
1197,404467641,43047,-88.12179999999992,41.7047000000001
1198,404472159,33984,-87.94319999999998,41.75000000000004
1199,404479385,4531,-88.03879999999994,41.77230000000009
1200,404463611,33984,-88.14259999999997,41.858400000000124
1201,404465383,46899,-88.10009999999993,41.937400000000075
1202,425508203,41914,-88.00319999999991,41.84440000000007
1203,404476302,33984,-87.97719999999997,41.90570000000002
1204,404467635,45313,-87.92109999999995,41.50720000000006
1205,404467646,27187,-87.73309999999995,41.50060000000012
1206,404477943,33984,-87.79669999999997,41.54390000000004
1207,404472160,62305,-87.84799999999993,41.60320000000005
1208,713262461,33984,-87.8207,41.605000000000146
1209,404474287,43047,-87.74299999999991,41.65590000000005
1210,667144406,33984,-87.63629999999993,41.56930000000007
1211,404460912,33984,-87.66269999999999,41.67860000000014
1212,404476294,45313,-87.86079999999995,41.78180000000004
1213,404476276,33984,-87.72429999999996,41.72040000000006
1214,404469952,45313,-87.74189999999996,41.7642000000001
1215,404469955,45313,-87.7238,41.81270000000007
1216,694315946,33984,-87.8826999999999,41.866700000000044
1217,404459509,67969,-87.84949999999996,41.85420000000002
1218,404474282,45313,-87.8443,41.90810000000012
1219,404469947,36250,-87.74189999999996,41.83960000000012
1220,404465384,33984,-87.78869999999995,41.93090000000007
1221,218405009,33984,-87.60489999999999,41.73910000000011
1222,404476275,33984,-87.67439999999989,41.83450000000006
1223,425481485,33984,-87.6548999999999,41.87760000000009
1224,404474260,79298,-87.63049999999994,41.8692000000001
1225,404469928,113283,-87.68529999999997,41.929400000000015
1226,700110074,33984,-87.6432,41.90380000000012
1227,422149711,33984,-87.62749999999991,41.88190000000004
1228,439621618,33984,-87.61719999999998,41.89070000000006
1229,404476299,45313,-88.34069999999994,41.975200000000086
1230,150058410,33984,-88.34169999999995,42.02580000000013
1231,404476298,45313,-88.20109999999993,42.01730000000004
1232,404472179,45539,-88.33549999999998,42.16300000000005
1233,627426976,33984,-88.18989999999998,42.07350000000009
1234,627436389,56641,-88.14489999999994,42.024700000000124
1235,404469948,45313,-88.04839999999996,42.039400000000114
1236,404463616,33984,-87.99239999999995,41.965600000000045
1237,404476300,35117,-87.96139999999997,42.0999000000001
1238,404474290,36250,-88.02719999999995,42.13920000000008
1239,213106537,31719,-87.95149999999997,42.15350000000007
1240,404467643,33984,-88.30429999999996,42.22620000000007
1241,404477961,33984,-88.10429999999997,42.18680000000005
1242,404467636,33984,-88.04439999999995,42.28410000000013
1243,404469931,67969,-87.95699999999992,42.23900000000001
1244,404476290,48711,-87.96579999999992,42.38340000000006
1245,412707032,33984,-87.88509999999992,42.00740000000009
1246,404469956,33984,-87.83979999999995,42.049900000000015
1247,404469946,33984,-87.80729999999993,41.95390000000004
1248,404472175,49844,-87.78089999999995,42.012000000000114
1249,404476292,33984,-87.81299999999999,42.105500000000056
1250,404469929,33984,-87.70189999999998,41.94660000000006
1251,404465382,2039,-87.68219999999998,41.99100000000006
1252,402797636,33984,-87.65609999999998,41.96320000000001
1253,404476274,2265,-87.70459999999994,42.01930000000006
1254,713260068,33984,-87.67719999999996,42.05390000000012
1255,712131996,33984,-87.88259999999993,42.27980000000008
1256,404462093,50750,-87.82659999999996,42.19080000000005
1257,944025014,39649,-87.85639999999995,42.40770000000008
1258,470418435,39523,-88.99869999999997,42.7225000000001
1259,652009879,1976,-88.41509999999994,42.598400000000005
1260,404467959,29642,-88.37669999999996,43.05080000000006
1261,404462233,29642,-88.03779999999998,42.90360000000006
1262,404479544,29642,-87.92799999999995,42.564400000000035
1263,404474661,27666,-87.84329999999994,42.69850000000013
1264,404470240,39523,-87.91259999999996,42.88130000000007
1265,698297066,29642,-88.2589,42.98970000000004
1266,404476643,39523,-88.17749999999995,43.034200000000055
1267,404467956,29642,-88.1076,42.958000000000105
1268,404474649,35571,-88.04549999999992,42.99660000000012
1269,404476644,29642,-87.94889999999998,42.95740000000008
1270,404463784,39523,-87.96959999999991,43.01540000000007
1271,421688690,29642,-88.07049999999994,43.036200000000036
1272,009758152,39523,-88.06429999999992,43.08790000000007
1273,404467955,32606,-88.12949999999995,43.18970000000008
1274,009758194,39523,-88.01559999999994,43.17770000000013
1275,404472494,35571,-87.90829999999993,42.99170000000002
1276,404459172,59285,-87.92509999999996,43.31910000000006
1277,462082868,22726,-90.16329999999991,44.68450000000013
1278,457730752,23911,-89.523,44.52450000000005
1279,713263598,29642,-89.59169999999993,44.906700000000086
1280,404459546,23121,-88.48489999999998,43.79060000000008
1281,404470242,29642,-88.58189999999998,44.001500000000135
1282,425508160,39523,-88.46869999999996,44.27280000000005
1283,267143113,29642,-87.76639999999995,43.716100000000104
1284,404463786,29642,-88.35729999999995,44.24590000000007
1285,404474657,37547,-88.07079999999996,44.49050000000009
1286,404470241,29642,-87.9858,44.465600000000066
1287,985726280,20540,-87.12279999999998,37.71710000000013
1288,402304086,51716,-87.47159999999997,37.97570000000013
1289,945286474,22594,-85.88029999999993,37.72860000000008
1290,008815565,26702,-85.85459999999993,38.125300000000074
1291,003401817,33098,-85.84200000000001,38.30550000000008
1292,404477963,47578,-86.49469999999997,39.16420000000002
1293,404467660,31029,-85.88459999999996,39.218700000000126
1294,008815557,20540,-85.67359999999994,38.14540000000012
1295,233415009,30810,-85.67069999999994,38.198600000000035
1296,008815573,51351,-85.5948999999999,38.21570000000006
1297,400805494,30810,-85.64259999999996,38.25850000000001
1298,396147985,31029,-85.76449999999996,38.32620000000005
1299,837065929,41081,-85.55489999999999,38.29690000000013
1300,719405995,30810,-85.51069999999999,38.24270000000006
1301,848342218,35945,-84.52629999999992,37.992900000000056
1302,591707070,30810,-84.41559999999996,38.02210000000005
1303,508273406,36972,-84.63349999999994,39.019400000000104
1304,694293911,3082,-84.61969999999995,39.14490000000011
1305,248904708,28769,-84.59209999999993,39.236100000000064
1306,404160454,30810,-84.47659999999993,39.09040000000009
1307,599256500,15412,-84.42469999999997,39.16220000000005
1308,962726915,61443,-84.31370000000001,39.07320000000003
1309,212144786,32879,-84.27579999999993,39.16150000000005
1310,543971790,27742,-84.45419999999997,39.28790000000011
1311,404813424,30824,-84.39489999999996,39.2240000000001
1312,667478507,28769,-84.30369999999994,39.29390000000012
1313,262018096,30824,-84.50409999999997,39.38770000000008
1314,236478178,41099,-84.36289999999995,39.35580000000006
1315,691956932,30824,-84.22179999999994,39.37840000000012
1316,559289814,47992,-86.84859999999999,40.41770000000004
1317,006573091,27926,-86.35609999999994,39.71820000000008
1318,404462097,31029,-86.34269999999998,39.76370000000007
1319,233254275,26892,-86.27939999999997,39.82160000000007
1320,404465405,41372,-86.23249999999994,39.93640000000008
1321,402317889,41372,-86.15719999999999,39.603100000000026
1322,233254325,41372,-86.0844999999999,39.6676000000001
1323,402095064,31029,-86.11969999999995,39.866700000000016
1324,404473523,26892,-86.13749999999997,39.914400000000064
1325,233254291,827,-85.98699999999995,39.7784000000001
1326,404465413,38269,-86.12819999999995,40.007400000000096
1327,404465404,72402,-86.01229999999998,39.959300000000034
1328,404474300,31029,-87.46789999999997,41.43940000000002
1329,006410245,12411,-86.1079,40.476000000000106
1330,006409403,26892,-85.65509999999992,40.06000000000008
1331,717910501,31029,-85.50069999999991,40.30900000000007
1332,404476310,1034,-85.37999999999995,40.2222000000001
1333,565219581,30824,-84.21349999999997,39.6332000000001
1334,251308318,41099,-84.10679999999996,39.66020000000009
1335,505609529,30824,-84.13399999999997,39.8710000000001
1336,404472203,31029,-85.20319999999998,41.07620000000001
1337,637234410,31029,-85.13679999999997,41.111500000000085
1338,404469963,31029,-85.06349999999999,41.1221000000001
1339,220580351,29237,-82.28579999999994,38.420200000000065
1340,571118983,29237,-81.71479999999997,38.33870000000009
1341,402304146,26714,-84.05109999999992,39.76170000000009
1342,574101960,20549,-83.8393,39.94140000000006
1343,653372417,30824,-83.03739999999993,39.876900000000035
1344,453442204,30824,-83.09989999999993,39.955300000000115
1345,897676425,25687,-82.62139999999992,39.73070000000012
1346,396146607,30824,-82.79319999999994,39.933900000000094
1347,653372359,30824,-83.15189999999994,39.9916000000001
1348,402043909,30824,-83.12189999999998,40.03850000000012
1349,943983288,1027,-83.02699999999994,39.993700000000054
1350,402039504,30824,-83.02069999999995,40.06600000000008
1351,453442758,48291,-83.08989999999991,40.08970000000007
1352,437062183,30824,-83.08919999999993,40.14380000000006
1353,453442162,34934,-82.92049999999998,40.056600000000124
1354,258641372,30824,-82.89529999999992,39.9715000000001
1355,546381922,821,-82.97859999999996,40.13880000000006
1356,438040360,30824,-82.78499999999997,39.98800000000002
1357,630827814,30824,-82.45179999999993,40.02960000000012
1358,585173404,20755,-82.59389999999995,40.78770000000003
1359,404478149,30824,-82.67349999999998,41.420500000000075
1360,653372334,30824,-82.24169999999998,41.41310000000008
1361,529214520,28769,-82.10849999999994,41.38890000000005
1362,404474518,23632,-81.86499999999994,41.15470000000005
1363,396147290,30824,-81.69079999999992,41.040600000000076
1364,951918903,18494,-81.60489999999997,41.12720000000006
1365,905712766,33496,-81.82969999999996,41.31400000000018
1366,396147001,30824,-81.89529999999996,41.41900000000011
1367,404478148,104803,-81.73609999999998,41.37760000000006
1368,404462176,30824,-81.5239999999999,41.31280000000003
1369,653805978,30824,-81.49819999999991,40.79920000000006
1370,404465558,26714,-81.43159999999993,40.8614000000001
1371,404470136,30824,-81.4922999999999,40.98390000000005
1372,404479498,30824,-81.47689999999996,41.120400000000124
1373,404479499,32879,-81.40989999999995,41.156300000000044
1374,627730872,30824,-81.35329999999996,41.23750000000007
1375,404460178,20549,-81.38709999999998,41.35730000000007
1376,421701498,30824,-80.75269999999995,41.21100000000004
1377,425628364,31029,-87.46849999999996,41.523800000000065
1378,404472198,31029,-87.50669999999998,41.56750000000009
1379,404474301,24823,-87.30329999999998,41.47090000000007
1380,581055589,35166,-87.03019999999994,41.46670000000005
1381,404469964,24823,-86.22899999999994,41.62810000000014
1382,404476311,413,-85.90569999999995,41.62200000000009
1383,404465408,46544,-86.17719999999994,41.720300000000115
1384,996049425,40566,-86.43279999999997,42.08290000000003
1385,404474375,36509,-86.09209999999996,42.83140000000002
1386,404476379,30424,-86.20569999999995,43.160400000000095
1387,404463657,33466,-85.58939999999996,42.2177000000001
1388,404476375,34481,-85.65549999999998,42.297900000000006
1389,853522431,24339,-85.18549999999995,42.25910000000004
1390,404470021,40566,-84.42949999999995,42.26750000000011
1391,404476377,30424,-85.74179999999991,42.88450000000009
1392,404460939,30424,-85.61589999999991,42.84600000000006
1393,404460935,40566,-85.68599999999996,42.86500000000006
1394,404467703,40566,-85.68759999999995,43.02210000000008
1395,404474367,30424,-85.5418999999999,42.91270000000008
1396,404465456,30424,-84.54359999999997,42.66350000000009
1397,404467705,30424,-84.62899999999996,42.73860000000006
1398,404478038,31438,-84.41379999999995,42.724500000000056
1399,594146078,19761,-87.40339999999999,44.82360000000006
1400,416797181,20283,-84.76689999999994,43.575400000000116
1401,404472280,16226,-84.24719999999994,43.65960000000012
1402,404465453,36712,-85.63599999999998,44.72680000000004
1403,404476538,30824,-83.69399999999999,41.61450000000014
1404,404476537,48291,-83.65389999999996,41.69970000000006
1405,404474523,30824,-83.58089999999994,41.54100000000011
1406,404474524,24659,-83.56069999999991,41.72080000000004
1407,404476370,40566,-83.76909999999995,42.24380000000013
1408,404470019,50707,-83.68019999999999,42.23670000000005
1409,404476373,28396,-83.22589999999997,42.13690000000007
1410,404467704,26367,-83.50399999999995,42.26750000000011
1411,453441099,40566,-83.47149999999992,42.3230000000001
1412,404474374,40566,-83.25559999999992,42.203800000000086
1413,404474376,30424,-83.39069999999995,42.33750000000009
1414,404470020,30424,-83.3343,42.36780000000006
1415,404478035,44622,-83.30249999999994,42.32810000000007
1416,671727725,30424,-83.20439999999999,42.283100000000076
1417,404478040,50707,-83.20119999999994,42.32910000000003
1418,404474370,1419,-83.79239999999994,42.54500000000006
1419,396148827,811,-83.75899999999999,42.63290000000009
1420,404479426,24339,-83.73719999999996,42.7874000000001
1421,404476378,30424,-83.53429999999999,42.488300000000095
1422,251142980,40566,-83.43079999999996,42.43440000000004
1423,404462124,40566,-83.34189999999991,42.45050000000009
1424,404472278,35495,-83.43799999999997,42.53430000000006
1425,404465455,20283,-83.22529999999995,42.51320000000009
1426,404465457,30424,-83.29449999999993,42.60380000000007
1427,404479423,30424,-83.29119999999995,42.70610000000003
1428,404474377,32452,-83.7492999999999,42.98380000000006
1429,570947960,405,-83.18899999999994,42.54470000000007
1430,404467708,36509,-83.08299999999997,42.5042
1431,404474373,36509,-83.10789999999997,42.52830000000011
1432,404465454,41174,-83.12969999999993,42.63810000000007
1433,404460940,1014,-83.08529999999996,42.56390000000005
1434,404467707,26367,-83.02909999999997,42.55610000000006
1435,404472277,30424,-82.93269999999997,42.448400000000106
1436,404465451,1014,-82.90279999999993,42.54570000000014
1437,404478032,811,-82.99619999999994,42.62820000000004
1438,404478041,30424,-82.91189999999993,42.63050000000009
1439,404474368,30424,-83.03099999999996,42.71150000000012
1440,404470025,40566,-82.82899999999995,42.677500000000094
1441,404478039,23122,-82.45629999999993,43.03460000000013
1442,404472397,616,-82.00989999999993,41.463400000000085
1443,427252489,30824,-81.85039999999995,41.458400000000104
1444,667478572,30824,-81.76889999999995,41.46870000000008
1445,650704281,30824,-81.68939999999996,41.458000000000034
1446,404476534,45209,-81.53259999999995,41.50070000000008
1447,404467853,41099,-81.43869999999995,41.525500000000065
1448,972509673,410,-81.42999999999994,41.62880000000004
1449,404474519,2054,-81.29399999999994,41.686000000000064
1450,404462123,20283,-83.97079999999991,43.48000000000013
1451,404467717,44767,-94.21059999999993,45.55350000000005
1452,404467726,34593,-94.1444999999999,45.566000000000074
1453,404478049,30523,-93.77349999999991,45.29380000000005
1454,644189102,61046,-93.56499999999994,45.277200000000086
1455,404474394,30523,-93.20049999999996,45.57420000000007
1456,404476399,32558,-93.00019999999992,45.27460000000013
1457,404470040,28488,-94.24189999999994,46.36310000000003
1458,491349775,29642,-92.10469999999995,46.698000000000036
1459,404462127,7122,-92.16509999999992,46.80840000000008
1460,404465470,20348,-93.52700000000002,47.20930000000005
1461,404476391,35610,-92.54819999999994,47.5122000000001
1462,404463658,30424,-87.45969999999991,46.55110000000012
1463,374640720,29237,-80.27219999999997,39.31540000000006
1464,653372672,24639,-78.94199999999994,38.05690000000008
1465,665911673,21425,-78.84319999999992,38.42580000000008
1466,263477705,36423,-78.44119999999998,38.128400000000084
1467,689304863,1071,-77.69219999999996,37.51200000000011
1468,527707095,32138,-77.63369999999998,37.42100000000002
1469,975537960,34281,-77.60559999999997,37.50570000000006
1470,664752011,32138,-77.60559999999997,37.652000000000164
1471,257280917,26782,-77.52609999999999,37.537700000000065
1472,975515917,428,-77.50119999999998,37.586700000000135
1473,652305301,32138,-77.51169999999996,37.6392000000001
1474,685640088,32138,-77.35639999999997,37.52750000000012
1475,402304388,32138,-77.349,37.600900000000046
1476,366845170,32138,-77.46099999999994,37.674900000000044
1477,637323411,32138,-77.50569999999992,38.22520000000001
1478,948599030,35995,-77.51169999999996,38.29910000000007
1479,647018142,32138,-77.49399999999999,38.34490000000007
1480,662805316,32138,-78.19309999999994,38.9634000000001
1481,554988501,27853,-78.1675999999999,39.154400000000074
1482,676685480,2142,-78.1358999999999,39.22150000000003
1483,626956833,7499,-77.96739999999991,38.483200000000096
1484,238693295,1285,-77.40789999999996,38.468700000000055
1485,630708873,32138,-77.33319999999995,38.59740000000002
1486,979890589,28924,-77.28859999999996,38.65460000000006
1487,396819385,1714,-77.60719999999995,38.79470000000009
1488,667526412,32138,-77.53209999999999,38.739400000000046
1489,252426614,64277,-77.44549999999997,38.89540000000013
1490,976730440,1499,-77.30109999999992,38.79880000000008
1491,648286953,59992,-77.39329999999993,38.855600000000095
1492,425508156,32138,-77.22979999999993,38.87240000000007
1493,401671216,29237,-77.99149999999999,39.43750000000011
1494,247771520,64277,-77.53549999999991,39.1157000000001
1495,531629186,1714,-77.37039999999992,38.954900000000045
1496,639921485,32138,-77.43889999999996,39.00880000000008
1497,948314679,37495,-77.40079999999992,39.025800000000096
1498,979694197,49420,-77.24509999999994,39.19850000000005
1499,505338657,22463,-77.39969999999997,39.38100000000008
1500,260212444,19491,-80.00809999999991,39.66200000000002
1501,650787385,29237,-80.60089999999992,40.05850000000003
1502,558042941,32593,-80.22219999999999,40.18670000000003
1503,404476560,39112,-80.1835,40.44630000000009
1504,426597181,32593,-80.05299999999993,40.3414000000001
1505,404460991,1303,-79.95309999999995,40.34820000000013
1506,404465587,32593,-79.91099999999994,40.412100000000066
1507,404476563,32593,-79.75829999999998,39.908200000000136
1508,404465586,1738,-79.68979999999993,40.31960000000007
1509,404465588,1086,-79.58849999999993,40.30500000000015
1510,404462191,32593,-79.7721,40.43460000000012
1511,639462886,32593,-80.31159999999993,40.67990000000006
1512,404459535,32593,-80.06689999999998,40.53520000000007
1513,564898120,21728,-80.03669999999993,40.5854000000001
1514,404476561,32593,-80.08469999999993,40.68790000000005
1515,406693637,32593,-79.92149999999998,40.4609000000001
1516,404468871,32593,-80.00769999999993,40.524900000000066
1517,404472413,32593,-79.83709999999998,40.53830000000008
1518,667479414,26292,-79.94119999999994,40.64190000000012
1519,404474554,32593,-79.94139999999996,40.87500000000008
1520,404460977,20549,-80.64579999999992,41.02430000000005
1521,562259861,35941,-77.77329999999994,39.62040000000013
1522,402052453,32593,-77.6321,39.94170000000005
1523,404478183,21728,-78.40899999999989,40.45880000000008
1524,404467880,32593,-77.90629999999994,40.8130000000001
1525,569840135,54362,-76.51389999999994,38.29770000000018
1526,540916921,22463,-75.56019999999994,38.41580000000003
1527,639757392,22463,-76.9825999999999,38.54360000000002
1528,930236294,67391,-76.92399999999995,38.62000000000003
1529,682590674,33695,-76.87329999999999,38.672400000000046
1530,592300123,49279,-77.17549999999993,38.772000000000105
1531,252426531,1499,-77.08269999999997,38.77560000000006
1532,207043985,32138,-77.14229999999996,38.868400000000065
1533,402032531,32138,-77.11759999999997,38.84580000000002
1534,679295626,32138,-77.05119999999992,38.833400000000026
1535,664056579,43994,-77.03359999999994,38.93000000000005
1536,260500764,67391,-76.88529999999996,38.84810000000002
1537,930240510,53912,-76.82299999999995,38.8959000000001
1538,260054200,33695,-77.11209999999993,39.054600000000086
1539,213954951,67391,-77.05369999999992,39.03900000000005
1540,520561002,673,-77.2019999999999,39.11870000000011
1541,630120509,33695,-76.95939999999996,38.967000000000056
1542,710608434,33695,-76.93779999999995,38.982200000000056
1543,435039684,33695,-76.90869999999994,38.99750000000012
1544,520630989,67391,-76.95319999999994,39.052700000000094
1545,396752156,33695,-76.82549999999995,38.95580000000013
1546,930238407,33695,-76.80629999999995,39.097400000000036
1547,396820110,898,-76.81319999999995,39.1974000000001
1548,427935654,33695,-76.81729999999995,39.25000000000012
1549,930238092,67391,-76.72219999999996,38.95270000000005
1550,421072951,33920,-76.68359999999996,39.03370000000003
1551,402421082,33695,-76.63309999999994,39.13340000000015
1552,667287361,34818,-76.61339999999994,39.19150000000015
1553,693736167,67391,-76.54069999999996,38.980800000000016
1554,676683147,33695,-76.65659999999997,39.317600000000084
1555,212871057,44927,-76.73259999999995,39.38400000000007
1556,932448954,67391,-76.79909999999995,39.43310000000003
1557,427811060,33695,-76.56669999999997,39.277100000000125
1558,435311948,33695,-76.58099999999995,39.39320000000009
1559,269256897,30326,-76.44849999999997,39.33350000000008
1560,244369955,51666,-76.45229999999997,39.37040000000012
1561,404467689,33695,-76.08739999999995,38.78350000000003
1562,572014900,2018,-75.5103999999999,39.160700000000105
1563,642838106,35557,-75.03949999999995,39.421900000000065
1564,979700259,898,-76.9741999999999,39.56690000000006
1565,406693634,32593,-76.99949999999993,39.82820000000006
1566,435596113,33695,-76.63399999999996,39.4619000000001
1567,404467879,43457,-77.15880000000001,40.19630000000013
1568,404461838,32593,-77.00709999999997,40.24670000000009
1569,404462193,21946,-76.80739999999999,40.246300000000076
1570,404462192,43457,-76.77679999999997,39.964900000000036
1571,404460183,43457,-76.67749999999992,39.99050000000009
1572,404464964,32593,-76.79929999999997,40.31230000000012
1573,238680789,44927,-76.31659999999992,39.463400000000036
1574,930246467,89854,-76.35029999999996,39.525500000000136
1575,995942935,21340,-76.1781999999999,39.5212000000001
1576,403123528,33636,-75.65119999999993,39.68200000000003
1577,505031310,67273,-75.5345,39.8307000000001
1578,654004506,32593,-75.52699999999997,39.88130000000005
1579,404460989,4345,-76.20419999999991,40.02610000000004
1580,406161983,32593,-76.30429999999993,40.13210000000005
1581,404470152,65186,-75.98609999999998,40.35910000000006
1582,513637462,65186,-75.62969999999996,40.03930000000009
1583,716514872,3259,-75.66560000000001,40.05250000000004
1584,402374061,32593,-75.51959999999997,40.048300000000026
1585,202768263,43457,-75.57459999999993,40.138100000000065
1586,698346541,32593,-75.8599,40.308300000000074
1587,404465589,32593,-75.92749999999995,40.397300000000016
1588,402304162,32593,-75.65469999999993,40.2684000000001
1589,689107019,3259,-76.83869999999993,40.84240000000005
1590,404460992,32593,-76.83479999999996,41.24420000000008
1591,404460182,43457,-75.53489999999992,40.61300000000006
1592,404459156,3693,-75.84429999999996,41.24170000000011
1593,402067541,32593,-75.35009999999991,39.91520000000006
1594,649202199,32593,-75.3346,39.91510000000011
1595,401635028,35557,-75.13369999999999,39.7664000000001
1596,264226143,35557,-75.09369999999997,39.82850000000009
1597,209252543,32593,-75.14609999999992,39.92440000000011
1598,605889617,59262,-75.0393,39.73570000000008
1599,667445605,35557,-74.99449999999997,39.747100000000046
1600,981363666,52150,-74.98379999999996,39.849800000000144
1601,991812835,151710,-75.02529999999996,39.93870000000012
1602,402027146,35557,-74.92369999999994,39.867800000000074
1603,706197409,32593,-75.36529999999993,40.09400000000007
1604,639873231,32593,-75.21319999999997,40.00700000000004
1605,433156195,32593,-75.09019999999997,39.99020000000009
1606,412707177,32593,-75.16419999999992,40.07750000000011
1607,581186962,65186,-75.29259999999992,40.101400000000105
1608,420355664,32593,-75.11580000000001,40.125200000000056
1609,667479612,32593,-75.49679999999992,40.21310000000006
1610,552595035,32593,-75.2361999999999,40.224700000000084
1611,532579273,54322,-75.13989999999995,40.22350000000006
1612,692370554,32593,-75.0581999999999,40.04980000000008
